2019-03-18 21:12:19,"b'@kathygriffin ...and, you waged a hateful attack against a H.S. Junior with no evidence (yes, a child). Get that ch\xe2\x80\xa6 https://t.co/9i0RSDMYeV'"
2019-03-18 20:57:24,"b""Trump's tweets include grammatical errors on purpose, which troll professional classes to virtue-signal their educa\xe2\x80\xa6 https://t.co/isw0PbIaSc"""
2019-03-18 20:40:53,b'@washingtonpost @MyPlace4U The post; same paper being sued by #covingtoncatholic #maga'
2019-03-18 18:26:10,"b""@ethicsmith @brianstelter @FoxNews You've never noted the same lack of ethics from CNN? If your answer is no you ar\xe2\x80\xa6 https://t.co/uppRQnVQTu"""
2019-03-18 17:09:31,"b""RT @SenRichardBlack: #Covington attorney filed a $250 million lawsuit against the WashPo for ruining a boy's life. They've done this for ye\xe2\x80\xa6"""
2019-03-18 16:34:42,"b'RT @allidoisowen: #AlexJones was banned for warning the left is getting violent, they are, &amp; that media will deceive to incite more violenc\xe2\x80\xa6'"
2019-03-18 16:28:59,b'@SportsBreakNow Nah thats not how it works anymore.  #CovingtonCatholic #Kavanaugh #DealWithIt #Guilty'
2019-03-18 15:58:37,b'@washingtonpost @CNN You need to interview the pastor whose letter is shown in this post about #CovingtonCatholic. https://t.co/QuyY4Wk30z'
2019-03-18 15:57:29,b'@TalbertSwan Can you help get this to go viral? There\xe2\x80\x99s A LOT MORE to the #CovingtonCatholic story that needs to co\xe2\x80\xa6 https://t.co/rtwXHcDiub'
2019-03-18 14:15:31,b'RT @TomMcNaught1: @leahmcelrath Wow. Inspiring. And we get stuck with #NickSandmann and the #MAGA hat wearers from #CovingtonCatholic https\xe2\x80\xa6'
2019-03-18 14:10:11,b'@leahmcelrath Wow. Inspiring. And we get stuck with #NickSandmann and the #MAGA hat wearers from #CovingtonCatholic https://t.co/JPXyI8fqRP'
2019-03-18 13:37:23,b'Lest anyone doubt that the mind-warping fatigue caused by #TrumpTimeDilation is real:\n\nThat episode in which the en\xe2\x80\xa6 https://t.co/L2erXDybE3'
2019-03-18 13:29:18,"b'@JackPosobiec They would most definitely censor it IF they felt the videos might, in any way, shape or change their\xe2\x80\xa6 https://t.co/U1oF5X7K76'"
2019-03-18 05:32:11,b'RT @CHSommers: Caitlin Flanagan\xe2\x80\x99s outstanding piece on the Covington kids is #1 on \xe2\x81\xa6@TheAtlantic\xe2\x81\xa9 \xe2\x80\x9cMost Popular\xe2\x80\x9d list. For good reason. Don\xe2\x80\xa6'
2019-03-18 04:58:53,b'@maggieNYT You just need to worry about saving your pennies for when the #covingtoncatholic lawsuit hits you.'
2019-03-18 04:47:37,b'RT @HappyWarriorP: #mobjustice fails again! \n\nThis is why the #SJW crowd should learn to use some skepticism .\n\nThe supply of actual hate c\xe2\x80\xa6'
2019-03-18 02:17:29,b'@TheDC_Opinion @IlhanMN @MissDiagnosis All of @CNN @MSNBC and other news outlets owned by the @DNC should be fired\xe2\x80\xa6 https://t.co/h7r9lXQrc4'
2019-03-18 01:50:42,b'@jen_stannard @RealDeanCain #covingtoncatholic Do you even remember that?'
2019-03-18 01:48:41,b'RT @AngelaBelcamino: Every person on Twitter should tweet this today: \n\nI stand in solidarity with Nathan Phillips. \n\n#CovingtonCatholic'
2019-03-18 01:36:08,b'RT @AngelaBelcamino: Every person on Twitter should tweet this today: \n\nI stand in solidarity with Nathan Phillips. \n\n#CovingtonCatholic'
2019-03-18 00:09:38,"b""@ABCPolitics But you love the Dossier? \nNot one of you questioned it's truthfulness. @ChrisCoons @amyklobuchar How\xe2\x80\xa6 https://t.co/P8oRRLPdBn"""
2019-03-17 23:30:22,b'@AnaCabrera LAWYER UP!!\n#covingtoncatholic \n#CovingtonBoys'
2019-03-17 23:05:48,"b'RT @RealMAGASteve: BREAKING: Robert Barnes, who is representing the families of the #CovingtonCatholic students, is giving the media, celeb\xe2\x80\xa6'"
2019-03-17 22:54:40,"b'RT @Kindhearted2015: She should never have been elected. She is a DISGRACE to our Country, our Constitution &amp; to her constituents. \n\n#Ilhan\xe2\x80\xa6'"
2019-03-17 22:44:47,b'@DeptSence #EggBoyHero is the MAN! Deal with it! The #covingtoncatholic brats should take lessons.'
2019-03-17 22:06:20,b'RT @Shaughn_A: The same dox-happy people pissed about the #covingtoncatholic kid smirking at an older \xe2\x80\x9c#POC\xe2\x80\x9d male without getting punched i\xe2\x80\xa6'
2019-03-17 21:31:49,"b'@Louise_katz @jackratcliffe45 @ComiskeyNathan @EuanPhilipps ""Humour"" is a device used by alt-righters in order to r\xe2\x80\xa6 https://t.co/T77PcnFWNO'"
2019-03-17 21:21:18,b'RT @Shaughn_A: The same dox-happy people pissed about the #covingtoncatholic kid smirking at an older \xe2\x80\x9c#POC\xe2\x80\x9d male without getting punched i\xe2\x80\xa6'
2019-03-17 21:18:11,b'RT @Shaughn_A: The same dox-happy people pissed about the #covingtoncatholic kid smirking at an older \xe2\x80\x9c#POC\xe2\x80\x9d male without getting punched i\xe2\x80\xa6'
2019-03-17 21:14:26,b'RT @Shaughn_A: The same dox-happy people pissed about the #covingtoncatholic kid smirking at an older \xe2\x80\x9c#POC\xe2\x80\x9d male without getting punched i\xe2\x80\xa6'
2019-03-17 21:13:43,b'RT @FitLwyr: Below is a statement released today by Lin Wood @LLinWood and me on behalf of Nicholas Sandmann responding to the Friday night\xe2\x80\xa6'
2019-03-17 21:09:23,b'RT @TimRunsHisMouth: Are there organized protests against proven racist Ralph Northam yet?\n\nNo?\n\nBut there was outrage in the streets again\xe2\x80\xa6'
2019-03-17 21:02:20,b'The same dox-happy people pissed about the #covingtoncatholic kid smirking at an older \xe2\x80\x9c#POC\xe2\x80\x9d male without getting\xe2\x80\xa6 https://t.co/hAOeWoffSo'
2019-03-17 20:49:18,b'RT @RealTrumpLady: They just won\xe2\x80\x99t leave the Covington kids alone. More defamation from someone who probably isn\xe2\x80\x99t even from this country!\xe2\x80\xa6'
2019-03-17 19:30:27,b'RT @RealTrumpLady: They just won\xe2\x80\x99t leave the Covington kids alone. More defamation from someone who probably isn\xe2\x80\x99t even from this country!\xe2\x80\xa6'
2019-03-17 19:25:29,b'RT @RealTrumpLady: They just won\xe2\x80\x99t leave the Covington kids alone. More defamation from someone who probably isn\xe2\x80\x99t even from this country!\xe2\x80\xa6'
2019-03-17 19:05:08,b'@PrisonPlanet @Daily_Record Just go #covingtoncatholic on them; could be $250M in there for you.\n\ncc: @Barnes_Law'
2019-03-17 19:01:32,b'RT @nickmon1112: Congresswoman Ilhan Omar FUMBLES on #CovingtonCatholic\n1.) She tweets misinformation + defends the Black Israelites https:\xe2\x80\xa6'
2019-03-17 18:50:26,b'@michellemalkin The same @washingtonpost who blamed/lambasted the boys of #covingtoncatholic for smirk\xe2\x80\x99g now find #eggboy a hero.'
2019-03-17 18:49:31,b'@washingtonpost The same @washingtonpost who blamed the boys of #covingtoncatholic for smirk\xe2\x80\x99g now find #eggboy a hero.'
2019-03-17 17:59:55,b'@usminority @realDonaldTrump That. Why. They. Are. Being. Sued. #CovingtonCatholic'
2019-03-17 17:02:24,"b'RT @notTheRealBob2: @cspanwj Yes, Pig Trump Aide Really Did Throw ""White Power"" Sign \n#cspan #MAGA #KAG2020 #AmericaFirst #PatriotsUnited #\xe2\x80\xa6'"
2019-03-17 16:31:01,b'RT @MscJohnson1: Instead of teaching nicholas sandman to respect adults the parents are teaching him how to flex his white privilege. #Covi\xe2\x80\xa6'
2019-03-17 16:27:42,b'RT @FitLwyr: Below is a statement released today by Lin Wood @LLinWood and me on behalf of Nicholas Sandmann responding to the Friday night\xe2\x80\xa6'
2019-03-17 16:26:28,"b'@historic_roots1 @wave3news Misguided, definitely. The media should have learned their lesson from Jussie Smollet,\xe2\x80\xa6 https://t.co/FsfRdLlo4C'"
2019-03-17 15:56:22,b'RT @Ehukai411: @KirstenPowers You\xe2\x80\x99re also about to get sued in the #CovingtonCatholic case so there\xe2\x80\x99s that too. \n\nAs a retraction this is y\xe2\x80\xa6'
2019-03-17 15:35:05,"b'RT @CrisisSeekerLA: @duncanrod @BillyORobinson @BVPirlo @HuffPost Neither of you have points, your fools ....that pic of #CovingtonCatholic\xe2\x80\xa6'"
2019-03-17 15:33:42,"b'@duncanrod @BillyORobinson @BVPirlo @HuffPost Neither of you have points, your fools ....that pic of\xe2\x80\xa6 https://t.co/RJLk2qWey6'"
2019-03-17 15:30:04,"b'RT @notTheRealBob2: @cspanwj Yes, Pig Trump Aide Really Did Throw ""White Power"" Sign \n#cspan #MAGA #KAG2020 #AmericaFirst #PatriotsUnited #\xe2\x80\xa6'"
2019-03-17 14:56:59,b'@CherylATownsend I hope that Catholics saw what happened to #covingtoncatholic boys &amp; #BrettKavanaugh  and that hel\xe2\x80\xa6 https://t.co/vM5JCsmxVQ'
2019-03-17 14:33:21,b'RT @MojaveMamma: What a vile little propagandist you are! \xe2\x80\x9cjournalists\xe2\x80\x9d have learned nothing from #CovingtonCatholic and #JussieSmollet #Ne\xe2\x80\xa6'
2019-03-17 14:31:11,b'RT @MojaveMamma: What a vile little propagandist you are! \xe2\x80\x9cjournalists\xe2\x80\x9d have learned nothing from #CovingtonCatholic and #JussieSmollet #Ne\xe2\x80\xa6'
2019-03-17 13:19:02,b'@PennLive Think those #covingtoncatholic boys could cast wise or informed choices?\n\nixnay'
2019-03-17 13:15:42,"b'@DeplorableChoir @BetoORourke Yet, the media tore apart the boys from #CovingtonCatholic who were in DC to save liv\xe2\x80\xa6 https://t.co/e9NQ6ooVY2'"
2019-03-17 11:09:25,b'RT @_WasatchMan: @KEEMSTAR Please share this video about the #CovingtonCatholic   #MAGA incident. This shows timeline and juxtaposition bet\xe2\x80\xa6'
2019-03-17 10:10:03,b'RT @seanspicer: The @washingtonpost destroyed several teenager\xe2\x80\x99s reputations. The #CovingtonCatholic students will deal with the consequenc\xe2\x80\xa6'
2019-03-17 09:55:23,b'@Mke_McLaren @AnthonyMintz1 @OliverMcGee @RyanAFournier @JackPosobiec @realDonaldTrump @POTUS @WhiteHouse Unlike Dems. \xf0\x9f\x99\x84 #CovingtonCatholic'
2019-03-17 09:16:44,b'@Mke_McLaren @AnthonyMintz1 @OliverMcGee @RyanAFournier @JackPosobiec @realDonaldTrump @POTUS @WhiteHouse I know wh\xe2\x80\xa6 https://t.co/AnaFpwvIRF'
2019-03-17 08:09:56,b'RT @MscJohnson1: Instead of teaching nicholas sandman to respect adults the parents are teaching him how to flex his white privilege. #Covi\xe2\x80\xa6'
2019-03-17 07:25:23,"b'@cspanwj Yes, Pig Trump Aide Really Did Throw ""White Power"" Sign \n#cspan #MAGA #KAG2020 #AmericaFirst\xe2\x80\xa6 https://t.co/opaJ2MYz9I'"
2019-03-17 07:13:32,"b""a then potentially full vid w/ more contxt b4 attacking. It's sickening. #covingtoncatholic #Covington\xe2\x80\xa6 https://t.co/eXZyuuK3cn"""
2019-03-17 07:13:31,"b'The #covingtoncatholic  kids were so brutally treated by the media especially #nicksandmann, who acted maturely in\xe2\x80\xa6 https://t.co/OVJRI7F0Sf'"
2019-03-17 05:55:20,b'RT @MscJohnson1: Instead of teaching nicholas sandman to respect adults the parents are teaching him how to flex his white privilege. #Covi\xe2\x80\xa6'
2019-03-17 04:09:27,"b""@NBCNews First time I've seen you mention freedom of speech in a while. #CovingtonCatholic lawsuit arrive?"""
2019-03-17 03:40:15,b'Irony: The same people defending #EggBoyHero are the same ones who wanted the #covingtoncatholic kids destroyed for a Smirk.'
2019-03-17 02:24:01,b'@kathygriffin @ChelseaClinton Neither do @TuckerCarlson or @senatemajldr or #covingtoncatholic'
2019-03-17 02:19:06,"b'@jawja100 @RandyResist As reparations to #Cuba, I would allow Cuba to annex #MarALago \n#TrumpCrimeFamily \n#MAGA\xe2\x80\xa6 https://t.co/pfy11lXgWB'"
2019-03-17 01:24:44,"b'RT @jeffpearlman: A blog post on the face of Covington Catholic High\xe2\x80\x94and a shameful, shameful day for America. https://t.co/7OuZ7RQjXa #cov\xe2\x80\xa6'"
2019-03-16 23:40:28,b'@GWPattie @AusTaxpayers @fraser_anning Fact: According to the SPLC the majority of hate groups in America are black\xe2\x80\xa6 https://t.co/g6Ommwb0fo'
2019-03-16 23:04:00,"b'RT @TimRunsHisMouth: At this point... if you tried to ruin the #CovingtonCatholic kids AND defended Jussie Smollett, you should just delete\xe2\x80\xa6'"
2019-03-16 22:37:53,b'@DavidRLinn @jamestaranto @Peggynoonannyc As we learned in the #Kavanaugh hearings &amp; #covingtoncatholic if someone\xe2\x80\xa6 https://t.co/Nt1U7T3uXi'
2019-03-16 22:12:26,b'@tomselliott @SpeakerPelosi So people like #covingtoncatholic kids can vote...'
2019-03-16 22:09:23,b'@voltswoosh @ali I can try to explain...in short. He is a total hypocrite. Free speech -hypocrit. See his retweets\xe2\x80\xa6 https://t.co/jBBy0306vA'
2019-03-16 21:20:44,b'@DailyCaller That\xe2\x80\x99s bc Conservatives have common sense and can actually judge situations based on merit- unlike lib\xe2\x80\xa6 https://t.co/4OGymeZtHB'
2019-03-16 20:26:13,"b'There goes @AntonioChavezSN cranking out quality #EXPOSED content again. Great insights and points, but I really lo\xe2\x80\xa6 https://t.co/rLxYFn4OKU'"
2019-03-16 19:31:24,b'RT @novaculus: .\nHow many of the people who are praising the #eggboy punk for committing a cowardly criminal assault smeared the #Covington\xe2\x80\xa6'
2019-03-16 19:22:54,b'.\nHow many of the people who are praising the #eggboy punk for committing a cowardly criminal assault smeared the\xe2\x80\xa6 https://t.co/IhmlsqhWRd'
2019-03-16 18:42:18,b'RT @AngelaBelcamino: Every person on Twitter should tweet this today: \n\nI stand in solidarity with Nathan Phillips. \n\n#CovingtonCatholic'
2019-03-16 17:59:10,b'@mannyjalvarez @michaelshort26 @KShedidnt @DanijelaNeric @redsteeze Lmfao. He assaulted a politician. He\xe2\x80\x99s lucky he\xe2\x80\xa6 https://t.co/yWgHZXDzGG'
