2019-04-01 08:36:15,b'RT @__justash__: RIP \xf0\x9f\x92\x94 I always work on redirecting my energy and thoughts. This is definitely a great loss #NipseyHussle https://t.co/isoU\xe2\x80\xa6'
2019-04-01 08:36:14,"b'RT @MaazaMengiste: This is unbelievable. 33 and just getting started. RIP Ermias, thoughts go to your family in the US, in #Eritrea, anywhe\xe2\x80\xa6'"
2019-04-01 08:36:13,"b'RT @ShaqNYC_: Remy Ma said this about Nipsey Hussle on February 18, 2019 on an episode of State Of The Culture. and look what happened. #St\xe2\x80\xa6'"
2019-04-01 08:36:13,b'RT @MLvlyl: One of the Greatest last pictures Minutes before \xe2\x80\x9cTHE WORSTE KINDA HATER\xe2\x80\x9d took him Us!!!... R.I.P Nipsey Hussle  #LLNIPSEYHUSSL\xe2\x80\xa6'
2019-04-01 08:36:08,b'RT @__justash__: RIP \xf0\x9f\x92\x94 I always work on redirecting my energy and thoughts. This is definitely a great loss #NipseyHussle https://t.co/isoU\xe2\x80\xa6'
2019-04-01 08:36:06,b'If you want a better understanding on why #NipseyHussle was killed \n\nListen to this \xf0\x9f\x98\xa5\xf0\x9f\x98\xa5\xf0\x9f\x98\xa5\xf0\x9f\x92\x94\xf0\x9f\x92\x94\n\n#RIPNIPSEYHUSSLE\xe2\x80\xa6 https://t.co/FdPbrR85jK'
2019-04-01 08:36:03,"b""RT @therealwill17: Y'all should really look into Dr Sebi curing HIV. Here's Nipsey Hussle talking about a documentary about Dr Sebi and hea\xe2\x80\xa6"""
2019-04-01 08:36:02,b'RT @ebonyajohnson: Don\xe2\x80\x99t quit! When you face challenges in life it\xe2\x80\x99s easy to give up. Take advice from the fallen soldier Nipsey Hussle. Do\xe2\x80\xa6'
2019-04-01 08:36:02,b'RT @MsPackyetti: The saddest part is that the systems of injustice that breed crime in communities still outweighed the investments #Nipsey\xe2\x80\xa6'
2019-04-01 08:36:02,b'RT @JamiraBurley: The frustration that I feel knowing that I\xe2\x80\x99ll show up to work tomorrow and not one coworker will understand how I feel. T\xe2\x80\xa6'
2019-04-01 08:36:01,b'RT @danielmarven: How deep is it? Very fucking deep.\n2 artist have now been killed after vowing to tell the story of Dr. Sebi #LeftEye #Nip\xe2\x80\xa6'
2019-04-01 08:36:01,b'RT @howtogetyoked: Crenshaw resident speaking out on the legacy of #NipseyHussle #RIPNipsey https://t.co/7FvCH5HON4'
2019-04-01 08:36:00,"b""RT @therealwill17: Y'all should really look into Dr Sebi curing HIV. Here's Nipsey Hussle talking about a documentary about Dr Sebi and hea\xe2\x80\xa6"""
2019-04-01 08:36:00,"b'Why ""Nipsey"" though ? \xf0\x9f\x98\xad\xf0\x9f\x92\x94 .\nRest in peace #NipseyHussle .'"
2019-04-01 08:35:59,"b'RT @ShaqNYC_: Remy Ma said this about Nipsey Hussle on February 18, 2019 on an episode of State Of The Culture. and look what happened. #St\xe2\x80\xa6'"
2019-04-01 08:35:58,"b'\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe #NipseyHussle @ Milwaukee, Wisconsin https://t.co/QrKRqkuZf3'"
2019-04-01 08:35:58,"b""RT @glockenneth: The Government killed Nipsey Hussle if you think otherwise you're ignorant.\n\nNothing bad was shown in Rizza's live video a\xe2\x80\xa6"""
2019-04-01 08:35:57,"b'RT @FredTJoseph: We all have ways that we need to grow and change, Nipsey was no different. \n\nBut the world lost a person who not only want\xe2\x80\xa6'"
2019-04-01 08:35:56,b'#RIPNipsey #NipseyHussle Rip Nipsy! HE WAS WORKING ON DR. SEBI DOCUMENTARY BEFORE HE DIED!!! WHERE IS @shanedawson'
2019-04-01 08:35:56,"b'RT @Bear_Schiele: Nipsey was trying to open eyes and dies! \n""Thoughts??? #drsebi"" \nRIP #nipseyhussle https://t.co/WLQ2Z2fV8y'"
2019-04-01 08:35:55,"b""RT @therealwill17: Y'all should really look into Dr Sebi curing HIV. Here's Nipsey Hussle talking about a documentary about Dr Sebi and hea\xe2\x80\xa6"""
2019-04-01 08:35:55,b'RT @beth_k_a: Rip to a legend who inspired so many Eritrean youth.\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe #NipseyHussle\n#NipseyForever https://t.co/DbBD0ont6L'
2019-04-01 08:35:52,b'RT @felizkrennews: The truth.\nThe Grammy-nominated rapper Nipsey Hussle was killed in a shooting outside his clothing store in Los Angeles.\xe2\x80\xa6'
2019-04-01 08:35:52,b'RT @IslamRizza: Just left the store where #NipseyHussle was murdered. To EVERY HOOD - Understand this enemy! They have been conducting mili\xe2\x80\xa6'
2019-04-01 08:35:50,"b'RT @insecure_al: Damn, Nipsey. So young, so talented. Did SO MUCH GOOD. \n\nGone too soon. RIP \n\n#NipseyHussle\nhttps://t.co/ilZ4gzWmKc'"
2019-04-01 08:35:49,"b'RT @Xc_o22: We pray for you and your family Rest in peace, Nipsey Hussle.\xf0\x9f\x99\x8f#NipseyHussle https://t.co/J3j2IQjA33'"
2019-04-01 08:35:42,"b""RT @therealwill17: Y'all should really look into Dr Sebi curing HIV. Here's Nipsey Hussle talking about a documentary about Dr Sebi and hea\xe2\x80\xa6"""
2019-04-01 08:35:41,b'RT @MsPackyetti: The saddest part is that the systems of injustice that breed crime in communities still outweighed the investments #Nipsey\xe2\x80\xa6'
2019-04-01 08:35:38,b'RT @BigBoy: #NipseyHussle on what advice he would give his younger self. #RIPNipsey https://t.co/YPZ5fRxB3E https://t.co/9WrC4mynqr'
2019-04-01 08:35:35,"b""RT @therealwill17: Y'all should really look into Dr Sebi curing HIV. Here's Nipsey Hussle talking about a documentary about Dr Sebi and hea\xe2\x80\xa6"""
2019-04-01 08:35:35,b'Already seeing faux-science conspiracy shit about the sad and untimely death of #nipseyhussle. By all accounts a de\xe2\x80\xa6 https://t.co/gTU0LXQEZ1'
2019-04-01 08:35:29,b'RT @KHOLMESlive: A lot of passion from the fans. The \xe2\x80\x9cNIPSEY!\xe2\x80\x9c chants continue. @NBCLA @RickNBCLA #NipseyHussle https://t.co/h6MOhMOGDv'
2019-04-01 08:35:29,"b""RT @therealwill17: Y'all should really look into Dr Sebi curing HIV. Here's Nipsey Hussle talking about a documentary about Dr Sebi and hea\xe2\x80\xa6"""
2019-04-01 08:35:28,b'RT @howtogetyoked: Crenshaw resident speaking out on the legacy of #NipseyHussle #RIPNipsey https://t.co/7FvCH5HON4'
2019-04-01 08:35:27,b'Damn this gta b how ppl felt when pac died. \xf0\x9f\x98\xad  the power of this manz influence is real.\xf0\x9f\x92\xaf #NipseyHussle'
2019-04-01 08:35:26,"b""RT @therealwill17: Y'all should really look into Dr Sebi curing HIV. Here's Nipsey Hussle talking about a documentary about Dr Sebi and hea\xe2\x80\xa6"""
2019-04-01 08:35:21,b'RT @garyvee: I\xe2\x80\x99ll never forget you. My heart is broken \xf0\x9f\x92\x94#nipseyhussle \n\nI can\xe2\x80\x99t breathe https://t.co/1sHhqaV1nU'
2019-04-01 08:35:20,b'RT @YaraShahidi: sending love to his family and sending motivation to all those who work tirelessly to end systematic circumstances that pe\xe2\x80\xa6'
2019-04-01 08:35:20,b'RT @howtogetyoked: Crenshaw resident speaking out on the legacy of #NipseyHussle #RIPNipsey https://t.co/7FvCH5HON4'
2019-04-01 08:35:20,"b'RT @Bear_Schiele: Nipsey was trying to open eyes and dies! \n""Thoughts??? #drsebi"" \nRIP #nipseyhussle https://t.co/WLQ2Z2fV8y'"
2019-04-01 08:35:20,"b""RT @therealwill17: Y'all should really look into Dr Sebi curing HIV. Here's Nipsey Hussle talking about a documentary about Dr Sebi and hea\xe2\x80\xa6"""
2019-04-01 08:35:20,b'RT @OCTOPIZZO: RIP CHAMP \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe Rest with the Angels \n#NipseyHussle https://t.co/LUD2c3l22e'
2019-04-01 08:35:20,b'RT @Biophonik1: Yall need to watch this \nA little Insight of how and why #NipseyHussle got killed \n\n#RIPNipseyHussle #RIPNipsey https://t.c\xe2\x80\xa6'
2019-04-01 08:35:19,b'RT @beth_k_a: Rip to a legend who inspired so many Eritrean youth.\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe #NipseyHussle\n#NipseyForever https://t.co/DbBD0ont6L'
2019-04-01 08:35:19,"b'Rest easy Nipsey, really hurts to see a real one go! Heartbroken\n#NipseyHussle  #RIPNispeyHussle https://t.co/1UbuOXzVzX'"
2019-04-01 08:35:16,b'RT @sober_bored: Ummmm..... \xf0\x9f\x97\xa3what the fuck?     I\xe2\x80\x99m trippin!  @lyricspoetic @JoeBudden @RealRemyMa @Jersey_Jinx @ScottieBeam @StateofCultur\xe2\x80\xa6'
2019-04-01 08:35:16,"b""Use Nipsey Hussle's death as a chance to denounce gun violence, negative masculinity and call for peace. Not to pus\xe2\x80\xa6 https://t.co/88X1hnVI22"""
2019-04-01 08:35:12,b'RT @KeriHilson: You affected many. You did great work and spread great inspiration &amp; truth...the whole world is feeling this blow. You are\xe2\x80\xa6'
2019-04-01 08:35:12,b'#NipseyHussle it was 5 to the body . 1 to the head . RIP Nipsey \xe2\x9a\xa1\xef\xb8\x8f'
2019-04-01 08:35:09,"b'RT @FredTJoseph: We all have ways that we need to grow and change, Nipsey was no different. \n\nBut the world lost a person who not only want\xe2\x80\xa6'"
2019-04-01 08:35:08,b'R.I.P Nipsey \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd\xf0\x9f\x8c\xb9\xe2\x9d\xa4\xef\xb8\x8f #NipseyHussle'
2019-04-01 08:35:06,b'#NipseyHussle #RIPNipseyHussle  SOOO is this like Hunger Games where we oppose the government? Cuz we ain\xe2\x80\x99t letting this one slide...'
2019-04-01 08:35:02,"b'RT @Xc_o22: We pray for you and your family Rest in peace, Nipsey Hussle.\xf0\x9f\x99\x8f#NipseyHussle https://t.co/J3j2IQjA33'"
2019-04-01 08:35:01,b'#gonetoosoon \n#willbemissed\n#restinpeace\n#nipseyhussle \n@nipseyhussle \n@mslaurenlondon \n@harebey @ Debra Hare-Bey P\xe2\x80\xa6 https://t.co/pgu8FbutK8'
2019-04-01 08:35:00,b'RT @DailonRushTrice: I have a whole binder full of lessons like this from Nipsey. Definitely learned a lot from his words &amp; actions. \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd #Ni\xe2\x80\xa6'
2019-04-01 08:34:57,"b""RT @therealwill17: Y'all should really look into Dr Sebi curing HIV. Here's Nipsey Hussle talking about a documentary about Dr Sebi and hea\xe2\x80\xa6"""
2019-04-01 08:34:56,b'RT @Power106LA: #NipseyHussle and #LaurenLondon featured on #GQ as the 2019 style power couple\xf0\x9f\x94\xa5\xf0\x9f\x99\x8c\xf0\x9f\x8f\xbd + the South Central rapper was on #Forbes\xe2\x80\xa6'
2019-04-01 08:34:56,"b""RT @therealwill17: Y'all should really look into Dr Sebi curing HIV. Here's Nipsey Hussle talking about a documentary about Dr Sebi and hea\xe2\x80\xa6"""
2019-04-01 08:34:53,b'RT @BadGyrlzTV: @msmastafoxx @NipseyHussle #RIP #NipseyHussle Crazy...hard to believe...'
2019-04-01 08:34:53,b'RT @IslamRizza: Just left the store where #NipseyHussle was murdered. To EVERY HOOD - Understand this enemy! They have been conducting mili\xe2\x80\xa6'
2019-04-01 08:34:53,b'RT @KHOLMESlive: A lot of passion from the fans. The \xe2\x80\x9cNIPSEY!\xe2\x80\x9c chants continue. @NBCLA @RickNBCLA #NipseyHussle https://t.co/h6MOhMOGDv'
2019-04-01 08:34:49,b'RT @RealDLHughley: We cannot have a tomorrow when we keep killing our today\xe2\x80\x99s! #nipseyhussle #TeamDl'
2019-04-01 08:34:43,b'RT @__justash__: RIP \xf0\x9f\x92\x94 I always work on redirecting my energy and thoughts. This is definitely a great loss #NipseyHussle https://t.co/isoU\xe2\x80\xa6'
2019-04-01 08:34:41,b'RT @howtogetyoked: Crenshaw resident speaking out on the legacy of #NipseyHussle #RIPNipsey https://t.co/7FvCH5HON4'
2019-04-01 08:34:41,"b""RT @therealwill17: Y'all should really look into Dr Sebi curing HIV. Here's Nipsey Hussle talking about a documentary about Dr Sebi and hea\xe2\x80\xa6"""
2019-04-01 08:34:40,b'RT @garyvee: I\xe2\x80\x99ll never forget you. My heart is broken \xf0\x9f\x92\x94#nipseyhussle \n\nI can\xe2\x80\x99t breathe https://t.co/1sHhqaV1nU'
2019-04-01 08:34:40,b'RT @KHOLMESlive: A lot of passion from the fans. The \xe2\x80\x9cNIPSEY!\xe2\x80\x9c chants continue. @NBCLA @RickNBCLA #NipseyHussle https://t.co/h6MOhMOGDv'
2019-04-01 08:34:38,"b'RT @Bear_Schiele: Nipsey was trying to open eyes and dies! \n""Thoughts??? #drsebi"" \nRIP #nipseyhussle https://t.co/WLQ2Z2fV8y'"
2019-04-01 08:34:37,b'RT @thuggishraquel: RIP Nipsey! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc \xf0\x9f\x92\x99\nSuch a humbled man... Thank you for the bangers that my homies would bump every day in their whips.\nYo\xe2\x80\xa6'
2019-04-01 08:34:34,"b'RT @Natberh: Ermias Asgedom, an #Eritrea|n origin rapper, known #nipseyhussle shot dead outside a store in #Losangeles. His fame started in\xe2\x80\xa6'"
2019-04-01 08:34:31,"b""RT @kwakye_s1: \xe2\x80\x9c They killed Dr. Sebi, he was teachin' health \xe2\x80\x9d\n\xe2\x80\x9c  Made my first mil' on my own, I don't need your help\xe2\x80\x9d \xf0\x9f\x92\x99\xf0\x9f\x92\x99 #NipseyHussle #\xe2\x80\xa6"""
2019-04-01 08:34:31,b'RT @WORLDSTAR: #SnoopDogg saddened by the news of #NipseyHussle \xf0\x9f\x98\xa2\xf0\x9f\x99\x8f @snoopdogg https://t.co/OpzNXFpqdg'
2019-04-01 08:34:29,b'Mad and sad !! \xf0\x9f\x98\x94\nOne of those few real ones all about uplifting and motivation.  Hate to see this happen to a young\xe2\x80\xa6 https://t.co/yp5GDHqcgA'
2019-04-01 08:34:27,b'RT @AlyaaGad: Well damn anyone who doesn\xe2\x80\x99t want to see people healed of their illnesses. Damn you to eternal hell. \n\nRIP #NipseyHussle'
2019-04-01 08:34:27,"b""RT @therealwill17: Y'all should really look into Dr Sebi curing HIV. Here's Nipsey Hussle talking about a documentary about Dr Sebi and hea\xe2\x80\xa6"""
2019-04-01 08:34:27,"b""RT @glockenneth: The Government killed Nipsey Hussle if you think otherwise you're ignorant.\n\nNothing bad was shown in Rizza's live video a\xe2\x80\xa6"""
2019-04-01 08:34:26,b'RT @allafrica: Eritrean-American Rapper Nipsey Hussle Shot Dead in Los Angeles: https://t.co/jq5hNUIE8Z \n#NipseyHussle\n#Eritrea https://t.c\xe2\x80\xa6'
2019-04-01 08:34:26,b'RT @howtogetyoked: Crenshaw resident speaking out on the legacy of #NipseyHussle #RIPNipsey https://t.co/7FvCH5HON4'
2019-04-01 08:34:26,"b'RT @KHOLMESlive: Hundreds are gathered where rapper @NipseyHussle was fatally shot this afternoon in front of his Hyde Park clothing store,\xe2\x80\xa6'"
2019-04-01 08:34:23,b'RT @ebonyajohnson: Don\xe2\x80\x99t quit! When you face challenges in life it\xe2\x80\x99s easy to give up. Take advice from the fallen soldier Nipsey Hussle. Do\xe2\x80\xa6'
2019-04-01 08:34:21,b'RT @garyvee: I\xe2\x80\x99ll never forget you. My heart is broken \xf0\x9f\x92\x94#nipseyhussle \n\nI can\xe2\x80\x99t breathe https://t.co/1sHhqaV1nU'
2019-04-01 08:34:19,b'RT @TwoBeesEnt: Listen to what @_rizzaislam is saying while outside of the fatal shooting of #NipseyHussle. He says it was a military style\xe2\x80\xa6'
2019-04-01 08:34:18,b'RT @BlaqueFalcon_: Rest in Peace @NipseyHussle \xf0\x9f\x99\x8f Your inspiring words will always stay with us.\n\n#NipseyHussle #RestInPower #BlaqueFalcon h\xe2\x80\xa6'
2019-04-01 08:34:13,b'#blackFaces #foreverchildish #iamfanum #atlantist #HeyKyle #futuristic #ArianaGrande #Rihanna #CarterWinter #CAA\xe2\x80\xa6 https://t.co/INvgxeYqtI'
2019-04-01 08:34:13,b'RT @danielmarven: How deep is it? Very fucking deep.\n2 artist have now been killed after vowing to tell the story of Dr. Sebi #LeftEye #Nip\xe2\x80\xa6'
2019-04-01 08:34:13,b'RT @VanJones68: RIP #nipseyhussle RIP ... My fellow @RocNation soldier @NipseyHussle was shot dead today in LA. Tremendous loss for HUMANIT\xe2\x80\xa6'
2019-04-01 08:34:13,b'RT @WORLDSTAR: #SnoopDogg saddened by the news of #NipseyHussle \xf0\x9f\x98\xa2\xf0\x9f\x99\x8f @snoopdogg https://t.co/OpzNXFpqdg'
2019-04-01 08:34:10,"b""RT @kwakye_s1: \xe2\x80\x9c They killed Dr. Sebi, he was teachin' health \xe2\x80\x9d\n\xe2\x80\x9c  Made my first mil' on my own, I don't need your help\xe2\x80\x9d \xf0\x9f\x92\x99\xf0\x9f\x92\x99 #NipseyHussle #\xe2\x80\xa6"""
2019-04-01 08:34:09,"b'We just embrace the only life we know, If it was me i tell you nigga live yo life and grow #NipseyHussle Shit hittin different rn.'"
2019-04-01 08:34:08,b'RT @howtogetyoked: Crenshaw resident speaking out on the legacy of #NipseyHussle #RIPNipsey https://t.co/7FvCH5HON4'
2019-04-01 08:34:07,b'RT @howtogetyoked: Crenshaw resident speaking out on the legacy of #NipseyHussle #RIPNipsey https://t.co/7FvCH5HON4'
2019-04-01 08:34:07,b'They killing all our leaders... #NipseyHussle https://t.co/010fGSr9lI'
2019-04-01 08:34:05,b'I got #NipseyHussle  playing in the back ground this man\xe2\x80\x99s music has motivated me to become the business woman I am\xe2\x80\xa6 https://t.co/nXfe6Aw2gv'
2019-04-01 08:34:03,b'RT @howtogetyoked: Crenshaw resident speaking out on the legacy of #NipseyHussle #RIPNipsey https://t.co/7FvCH5HON4'
2019-04-01 08:34:01,b'Master Teachers Leading\n33 Divine Love \nPrince of Peace\nBe Legendary Like #nipseyhussle \n#EYELUVMYCELLPH \nRest in 5\xe2\x80\xa6 https://t.co/RcjL2IGXkS'
2019-04-01 08:34:00,b'RT @VanJones68: RIP #nipseyhussle RIP ... My fellow @RocNation soldier @NipseyHussle was shot dead today in LA. Tremendous loss for HUMANIT\xe2\x80\xa6'
2019-04-01 08:33:56,b'RT @felizkrennews: The truth.\nThe Grammy-nominated rapper Nipsey Hussle was killed in a shooting outside his clothing store in Los Angeles.\xe2\x80\xa6'
2019-04-01 08:33:56,b'RT @YaraShahidi: sending love to his family and sending motivation to all those who work tirelessly to end systematic circumstances that pe\xe2\x80\xa6'
2019-04-01 08:33:54,b'RT @DebbieBloodmoon: Black people better. We can not keep killing those who helped. We need to stand for our own with our own.\n\nNIPSEY HUSS\xe2\x80\xa6'
2019-04-01 08:33:54,"b'RT @NVJEEM: We don\xe2\x80\x99t know everything fully but it\xe2\x80\x99s no doubt that this is serious, and the gangs should keep this in mind #nipsey #NipseyHu\xe2\x80\xa6'"
2019-04-01 08:33:53,b'RT @howtogetyoked: Crenshaw resident speaking out on the legacy of #NipseyHussle #RIPNipsey https://t.co/7FvCH5HON4'
2019-04-01 08:33:51,b'RT @howtogetyoked: Crenshaw resident speaking out on the legacy of #NipseyHussle #RIPNipsey https://t.co/7FvCH5HON4'
2019-04-01 08:33:50,b'RT @nomileigh05: Nipsey was speaking the truth... they wanted him silenced. #nipseyhussle https://t.co/b14PlGOQQt'
2019-04-01 08:33:49,b'RT @howtogetyoked: Crenshaw resident speaking out on the legacy of #NipseyHussle #RIPNipsey https://t.co/7FvCH5HON4'
2019-04-01 08:33:48,"b""RT @therealwill17: Y'all should really look into Dr Sebi curing HIV. Here's Nipsey Hussle talking about a documentary about Dr Sebi and hea\xe2\x80\xa6"""
2019-04-01 08:33:44,"b'RT @ShaqNYC_: Remy Ma said this about Nipsey Hussle on February 18, 2019 on an episode of State Of The Culture. and look what happened. #St\xe2\x80\xa6'"
2019-04-01 08:33:43,b'RT @KHOLMESlive: LAPD just opened the parking lot up to mourners. The rushed the lot and started chanting Nipsey! Nipsey! #NipseyHussle @NB\xe2\x80\xa6'
2019-04-01 08:33:41,b'RT @howtogetyoked: Crenshaw resident speaking out on the legacy of #NipseyHussle #RIPNipsey https://t.co/7FvCH5HON4'
2019-04-01 08:33:41,b'RT @howtogetyoked: Crenshaw resident speaking out on the legacy of #NipseyHussle #RIPNipsey https://t.co/7FvCH5HON4'
2019-04-01 08:33:39,b'RT @danielmarven: How deep is it? Very fucking deep.\n2 artist have now been killed after vowing to tell the story of Dr. Sebi #LeftEye #Nip\xe2\x80\xa6'
2019-04-01 08:33:39,b'#NipseyHussle u live forever in our hearts https://t.co/OVNbLP6uIB'
2019-04-01 08:33:37,b'RT @felizkrennews: Dr. Sebi\nThe truth.\n\xf0\x9f\x91\x87\xf0\x9f\x91\x87\xf0\x9f\x91\x87\n#NipseyHussle #DrSebi #nipseyhussle #NipseyHussle #Lauren #Nipsey #RIPNipsey #RestinPower #RIPNI\xe2\x80\xa6'
2019-04-01 08:33:36,"b'RT @Lukericardo: I respect those who give back to their community. RIP #NipseyHussle \xe2\x9c\x8a\xf0\x9f\x8f\xbe\n\n""Just over a year ago, Nipsey Hussle spoke at Siri\xe2\x80\xa6'"
2019-04-01 08:33:36,"b'RT @Bear_Schiele: Nipsey was trying to open eyes and dies! \n""Thoughts??? #drsebi"" \nRIP #nipseyhussle https://t.co/WLQ2Z2fV8y'"
2019-04-01 08:33:32,b'RT @beth_k_a: Rip to a legend who inspired so many Eritrean youth.\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe #NipseyHussle\n#NipseyForever https://t.co/DbBD0ont6L'
2019-04-01 08:33:31,"b'RT @Bola_Sol: The things #NipseyHussle taught about community building, ownership and unity always stood out to me. \n\nHis legacy lives fore\xe2\x80\xa6'"
2019-04-01 08:33:31,"b'RT @KHOLMESlive: Hundreds are gathered where rapper @NipseyHussle was fatally shot this afternoon in front of his Hyde Park clothing store,\xe2\x80\xa6'"
